Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FINA - API Payment,,,,2022-06-22 14:48:17,2022-06-22 14:48:23,6.735s,PASSED
,,,,,,,
Test Cases/DMS_FINA_API/FINA_Payment_VA,,,,2022-06-22 14:48:18,2022-06-22 14:48:23,5.680s,PASSED
"payment = sendRequest(findTestObject(""DMS_FINA_API/Payment VA"", [""c_code"":c_code, ""cust_no"":cust_no, ""req_id"":req_id, ""channel_type"":channel_type, ""cust_name"":cust_name, ""paid_amount"":paid_amount, ... ]))",,call service payment VA,,2022-06-22 14:48:19,2022-06-22 14:48:23,4.371s,PASSED
response = payment.getResponseText(),,show response to report in test suite,,2022-06-22 14:48:23,2022-06-22 14:48:23,0.026s,PASSED
"markPassed(""result payment data ke : "" + no)",,,,2022-06-22 14:48:23,2022-06-22 14:48:23,0.023s,PASSED
logInfo($response),,,,2022-06-22 14:48:23,2022-06-22 14:48:23,0.051s,PASSED
