Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1. Login - submit,,,,2022-06-16 09:05:29,2022-06-16 09:08:34,3m - 4.277s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 1/1.1. Login - konsumen,,,,2022-06-16 09:05:30,2022-06-16 09:06:29,58.779s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-16 09:05:31,2022-06-16 09:05:31,0.028s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-16 09:05:31,2022-06-16 09:05:53,21.498s,PASSED
delay(8),,,,2022-06-16 09:05:53,2022-06-16 09:06:01,8.107s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/test/android.widget.EditText - Email""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 1), 0)",,,,2022-06-16 09:06:01,2022-06-16 09:06:06,4.656s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/test/android.widget.EditText - Password""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 1), 0)",,,,2022-06-16 09:06:06,2022-06-16 09:06:07,1.411s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-1.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-16 09:06:07,2022-06-16 09:06:10,3.481s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-16 09:06:10,2022-06-16 09:06:11,0.691s,PASSED
delay(9),,,,2022-06-16 09:06:11,2022-06-16 09:06:20,9.025s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-16 09:06:20,2022-06-16 09:06:24,3.871s,PASSED
elementAccount.click(),,,,2022-06-16 09:06:24,2022-06-16 09:06:24,0.084s,PASSED
delay(2),,,,2022-06-16 09:06:24,2022-06-16 09:06:26,2.036s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-1.2-berhasil login"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-16 09:06:26,2022-06-16 09:06:28,1.910s,PASSED
