Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1. Login - submit,,,,2022-06-28 10:22:23,2022-06-28 10:25:27,3m - 3.761s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 3/3.1. Login - konsumen,,,,2022-06-28 10:22:24,2022-06-28 10:23:12,48.122s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-28 10:22:25,2022-06-28 10:22:25,0.005s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-28 10:22:25,2022-06-28 10:22:42,17.262s,PASSED
delay(8),,,,2022-06-28 10:22:42,2022-06-28 10:22:50,8.074s,PASSED
"element = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 10:22:50,2022-06-28 10:22:51,0.897s,PASSED
element.click(),,,,2022-06-28 10:22:51,2022-06-28 10:22:51,0.134s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 13), 0)",,,,2022-06-28 10:22:51,2022-06-28 10:22:54,2.540s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Password_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 13), 0)",,,,2022-06-28 10:22:54,2022-06-28 10:22:55,1.511s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-3.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 10:22:55,2022-06-28 10:22:58,2.983s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-28 10:22:58,2022-06-28 10:22:59,0.726s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2022-06-28 10:22:59,2022-06-28 10:23:04,5.019s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 10:23:04,2022-06-28 10:23:06,2.323s,PASSED
elementAccount.click(),,,,2022-06-28 10:23:06,2022-06-28 10:23:06,0.092s,PASSED
delay(2),,,,2022-06-28 10:23:06,2022-06-28 10:23:08,2.041s,PASSED
