Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1. Apply Online - Pengajuan Reguler,,,,2022-07-20 14:47:03,2022-07-20 14:51:26,4m - 22.888s,PASSED
,,,,,,,
Test Cases/APN_ApplyOnlie/Reguler/1.1 Pengajuan Apply Reguler,,,,2022-07-20 14:47:04,2022-07-20 14:48:47,1m - 42.762s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-07-20 14:47:05,2022-07-20 14:47:05,0.004s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"")",,,,2022-07-20 14:47:05,2022-07-20 14:47:46,41.143s,PASSED
"comment(""Halaman Homescreen"")",,,,2022-07-20 14:47:46,2022-07-20 14:47:46,0.261s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-07-20 14:47:46,2022-07-20 14:47:49,3.168s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathapplyonline + ""Homescreen"" + "".png"", STOP_ON_FAILURE)",,,,2022-07-20 14:47:49,2022-07-20 14:47:54,4.279s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.1 Button Grup Menu Simulasi dan Apply Kredit""), 0)",,,,2022-07-20 14:47:54,2022-07-20 14:47:56,2.138s,PASSED
"comment(""Halaman Apple Reguler & Miini For Max"")",,,,2022-07-20 14:47:56,2022-07-20 14:47:56,0.005s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-07-20 14:47:56,2022-07-20 14:47:59,3.025s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathapplyonline + ""Homescreen Apply Reguler"" + "".png"", STOP_ON_FAILURE)",,,,2022-07-20 14:47:59,2022-07-20 14:48:02,3.308s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.2 Button Menu Reguler""), 0)",,,,2022-07-20 14:48:02,2022-07-20 14:48:03,0.598s,PASSED
"comment(""Loan Data Kendaraan"")",,,,2022-07-20 14:48:03,2022-07-20 14:48:03,0.006s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-07-20 14:48:03,2022-07-20 14:48:06,3.003s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathapplyonline + ""Pengajuan Reguler 1"" + "".png"", STOP_ON_FAILURE)",,,,2022-07-20 14:48:06,2022-07-20 14:48:08,2.293s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.3 Button Menu Kondisi Kendaraan New""), 0)",,,,2022-07-20 14:48:08,2022-07-20 14:48:09,1.327s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.4 Button Menu Kondisi Kendaraan Used""), 0)",,,,2022-07-20 14:48:09,2022-07-20 14:48:09,0.007s,NOT_RUN
"setText(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.5 Input Harga Kendaraan""), ""500,000,000"", 0)",,,,2022-07-20 14:48:09,2022-07-20 14:48:10,0.988s,PASSED
"setText(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.6 Input DP Awal""), ""30"", 0)",,,,2022-07-20 14:48:10,2022-07-20 14:48:12,1.254s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.7 Pilih Asuransi""), 0)",,,,2022-07-20 14:48:12,2022-07-20 14:48:12,0.833s,PASSED
"tap(findTestObject(""APN_Apply Online/Pengajuan Reguler/1.8.2 Type Asuransi Combine""), 0)",,,,2022-07-20 14:48:12,2022-07-20 14:48:14,1.677s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2022-07-20 14:48:14,2022-07-20 14:48:17,3.016s,PASSED
