Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3. Login - cek billing,,,,2022-06-28 13:40:44,2022-06-28 13:43:30,2m - 46.497s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 6/6.1. Login - konsumen,,,,2022-06-28 13:40:44,2022-06-28 13:41:39,54.240s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-28 13:40:46,2022-06-28 13:40:46,0.006s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-28 13:40:46,2022-06-28 13:41:06,19.966s,PASSED
delay(8),,,,2022-06-28 13:41:06,2022-06-28 13:41:14,8.117s,PASSED
"element = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 13:41:14,2022-06-28 13:41:16,1.867s,PASSED
element.click(),,,,2022-06-28 13:41:16,2022-06-28 13:41:16,0.239s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 24), 0)",,,,2022-06-28 13:41:16,2022-06-28 13:41:18,2.544s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Password_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 24), 0)",,,,2022-06-28 13:41:18,2022-06-28 13:41:20,1.892s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:41:20,2022-06-28 13:41:24,3.712s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-28 13:41:24,2022-06-28 13:41:25,0.839s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2022-06-28 13:41:25,2022-06-28 13:41:27,2.022s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 13:41:27,2022-06-28 13:41:33,6.526s,PASSED
elementAccount.click(),,,,2022-06-28 13:41:33,2022-06-28 13:41:34,0.142s,PASSED
delay(2),,,,2022-06-28 13:41:34,2022-06-28 13:41:36,2.066s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.2-berhasil login"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:41:36,2022-06-28 13:41:38,2.202s,PASSED
"elementHome = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Home_Button""), 10)",,,,2022-06-28 13:41:38,2022-06-28 13:41:39,0.681s,PASSED
elementHome.click(),,,,2022-06-28 13:41:39,2022-06-28 13:41:39,0.111s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 6/6.4. Billing belum dibayar,,,,2022-06-28 13:41:39,2022-06-28 13:43:30,1m - 51.726s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-28 13:41:40,2022-06-28 13:41:40,0.001s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-28 13:41:40,2022-06-28 13:41:50,10.936s,PASSED
delay(8),,,,2022-06-28 13:41:50,2022-06-28 13:41:58,8.006s,PASSED
pressBack(),,,,2022-06-28 13:41:58,2022-06-28 13:41:59,0.384s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/android.widget.Button - TIDAK""), 0)",,,,2022-06-28 13:41:59,2022-06-28 13:42:01,1.788s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Billing_Button""), 0)",,,,2022-06-28 13:42:01,2022-06-28 13:42:02,1.478s,PASSED
delay(20),,,,2022-06-28 13:42:02,2022-06-28 13:42:22,20.018s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.10-list billing belum dibayar"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:42:22,2022-06-28 13:42:24,2.069s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_Sudah Dibayar""), 0)",,,,2022-06-28 13:42:24,2022-06-28 13:42:28,3.552s,PASSED
delay(2),,,,2022-06-28 13:42:28,2022-06-28 13:42:30,2.023s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.11-list billing sudah dibayar"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:42:30,2022-06-28 13:42:32,2.127s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_Belum Dibayar""), 0)",,,,2022-06-28 13:42:32,2022-06-28 13:42:36,3.771s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_List1_Button""), 0)",,,,2022-06-28 13:42:36,2022-06-28 13:42:37,1.362s,PASSED
delay(20),,,,2022-06-28 13:42:37,2022-06-28 13:42:57,20.019s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.12-detail billing belum dibayar"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:42:57,2022-06-28 13:42:59,2.252s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_Email_Button""), 0)",,,,2022-06-28 13:42:59,2022-06-28 13:43:02,2.820s,PASSED
delay(2),,,,2022-06-28 13:43:02,2022-06-28 13:43:04,2.009s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.13-kirim email billing"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:43:04,2022-06-28 13:43:06,2.344s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_Kirim_email_Button""), 0)",,,,2022-06-28 13:43:06,2022-06-28 13:43:07,0.779s,PASSED
delay(9),,,,2022-06-28 13:43:07,2022-06-28 13:43:16,9.022s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.14-dokumen terkirim"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:43:16,2022-06-28 13:43:19,2.742s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/FINA_Billing_Download_Button""), 0)",,,,2022-06-28 13:43:19,2022-06-28 13:43:19,0.003s,NOT_RUN
delay(5),,,,2022-06-28 13:43:19,2022-06-28 13:43:19,0.001s,NOT_RUN
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-6.15-dokumen tersimpan"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 13:43:19,2022-06-28 13:43:19,0.002s,NOT_RUN
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Billing/android_Save Doc_Button""), 0)",,,,2022-06-28 13:43:19,2022-06-28 13:43:19,0.002s,NOT_RUN
pressBack(),,,,2022-06-28 13:43:19,2022-06-28 13:43:20,0.923s,PASSED
pressBack(),,,,2022-06-28 13:43:20,2022-06-28 13:43:21,0.729s,PASSED
"Account = findElement(findTestObject(""Object Repository/DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 13:43:21,2022-06-28 13:43:25,4.580s,PASSED
Account.click(),,,,2022-06-28 13:43:25,2022-06-28 13:43:25,0.126s,PASSED
delay(5),,,,2022-06-28 13:43:25,2022-06-28 13:43:30,5.020s,PASSED
