Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3. Login - billing belum dibayar,,,,2022-06-27 11:24:03,2022-06-27 11:26:39,2m - 36.136s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 9.15/15.1. Login - konsumen,,,,2022-06-27 11:24:04,2022-06-27 11:24:55,51.531s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-27 11:24:05,2022-06-27 11:24:05,0.004s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-27 11:24:05,2022-06-27 11:24:22,17.036s,PASSED
delay(8),,,,2022-06-27 11:24:22,2022-06-27 11:24:30,8.082s,PASSED
"element = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-27 11:24:30,2022-06-27 11:24:32,2.354s,PASSED
element.click(),,,,2022-06-27 11:24:32,2022-06-27 11:24:32,0.156s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 65), 0)",,,,2022-06-27 11:24:32,2022-06-27 11:24:35,2.370s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Password_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 65), 0)",,,,2022-06-27 11:24:35,2022-06-27 11:24:36,1.366s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-15.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-27 11:24:36,2022-06-27 11:24:39,3.038s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-27 11:24:39,2022-06-27 11:24:40,0.782s,PASSED
"delay(0, STOP_ON_FAILURE)",,,,2022-06-27 11:24:40,2022-06-27 11:24:40,0.009s,PASSED
"scrollToText(""Suku Bunga"", STOP_ON_FAILURE)",,,,2022-06-27 11:24:40,2022-06-27 11:24:50,9.775s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-27 11:24:50,2022-06-27 11:24:50,0.650s,PASSED
elementAccount.click(),,,,2022-06-27 11:24:50,2022-06-27 11:24:51,0.121s,PASSED
delay(2),,,,2022-06-27 11:24:51,2022-06-27 11:24:53,2.043s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-15.2-berhasil login"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-27 11:24:53,2022-06-27 11:24:54,1.860s,PASSED
"elementHome = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Home_Button""), 10)",,,,2022-06-27 11:24:55,2022-06-27 11:24:55,0.669s,PASSED
