Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3. Login - billing belum dibayar,,,,2022-06-27 11:11:56,2022-06-27 11:14:47,2m - 50.958s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 9.10/10.1. Login - konsumen,,,,2022-06-27 11:11:57,2022-06-27 11:13:01,1m - 3.587s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-27 11:11:58,2022-06-27 11:11:58,0.007s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-27 11:11:58,2022-06-27 11:12:22,23.398s,PASSED
delay(8),,,,2022-06-27 11:12:22,2022-06-27 11:12:30,8.131s,PASSED
"element = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-27 11:12:30,2022-06-27 11:12:33,3.008s,PASSED
element.click(),,,,2022-06-27 11:12:33,2022-06-27 11:12:33,0.179s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 41), 0)",,,,2022-06-27 11:12:33,2022-06-27 11:12:36,2.987s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/FINA_Login/Login_Password_Text""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 41), 0)",,,,2022-06-27 11:12:36,2022-06-27 11:12:38,1.577s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-10.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-27 11:12:38,2022-06-27 11:12:41,3.725s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-27 11:12:41,2022-06-27 11:12:44,2.832s,PASSED
"delay(0, STOP_ON_FAILURE)",,,,2022-06-27 11:12:44,2022-06-27 11:12:44,0.009s,PASSED
"scrollToText(""Suku Bunga"", STOP_ON_FAILURE)",,,,2022-06-27 11:12:44,2022-06-27 11:12:54,9.888s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-27 11:12:54,2022-06-27 11:12:55,0.984s,PASSED
elementAccount.click(),,,,2022-06-27 11:12:55,2022-06-27 11:12:55,0.103s,PASSED
delay(2),,,,2022-06-27 11:12:55,2022-06-27 11:12:57,2.048s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-10.2-berhasil login"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-27 11:12:57,2022-06-27 11:13:00,2.385s,PASSED
